ORF	entrex.id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	gene_id	Name	Link	Annotation	Growth.Rate.Slope	Bootstrapped.p.value.of.slope	R.2	Growth.Rate.Response..1.5SD	ESR	Calibration.gene.	Bootstrapped.p.value.of.R.2	p.value.of.R.2	Growth.Rate.Baseline	Variability	Bootstrapped.p.value.of.variability	Unresponsive.	beta.sig_up.down.	subtelomeric	category
77	YGL096W	5089	0.798632244	0.878354229	0.00325404	0.012755058	4.527139529	0.147952002	0.012134162	0.060652286	0.011731928	0.060652286	TOS8	TOS8	YGL096W	G1/S-specific transcription in mitotic cell cycle || transcription factor activity || YGL096W || 1085186	-5.77	4e-04	0.39	down	up	NA	1e-04	4.67e-05	1.08	0.62	0.974	NA	NA	no	ccore_ESR_up
78	YER150W	162	1.26e-08	4.35e-07	0.113876767	0.020007996	5.249952838	0.776417362	0.007861421	0.171237435	0.008554262	0.171237435	SPI1	SPI1	YER150W	biological process unknown || molecular function unknown || YER150W || 1084679	-5.74	0.00041	0.33	down	up	NA	0.00034	0.000245	1.63	0.68	0.991	NA	up	no	ccore_ESR_up
79	YMR271C	1596	0.010066585	0.035280323	0.02330976	0.009057492	3.966300709	0.081191487	0.020051768	0.015006397	0.016651227	0.016651227	URA10	URA10	YMR271C	'de novo' pyrimidine base biosynthesis || orotate phosphoribosyltransferase activity || YMR271C || 1081751	-5.72	0.00041	0.64	down	up	NA	0	4.12e-09	1.85	0.49	0.769	NA	up	no	ccore_ESR_up
80	YMR081C	265	4.41e-07	9.32e-06	0.121658944	0.024088251	2.314301169	0.891301905	0.152955833	0.10663907	0.062462499	0.10663907	ISF1	ISF1	YMR081C	aerobic respiration || molecular function unknown || YMR081C || 1086434	-5.7	0.00043	0.29	down	up	NA	0.00108	0.000761	0.58	0.78	0.999	NA	up	no	ccore_ESR_up
81	YCL040W	657	0.000129993	0.001107416	0.065195723	0.017038079	7.898987315	0.52445273	0.000506435	0.129368963	0.009221642	0.129368963	GLK1	GLK1	YCL040W	glucose metabolism* || glucokinase activity || YCL040W || 1085797	-5.58	0.00048	0.35	down	up	NA	0.00023	0.000138	0.64	0.62	0.971	NA	up	no	ccore_ESR_up
82	YPR184W	349	3.21e-06	5.15e-05	0.069162567	0.014852077	6.566523379	0.40470204	0.001680151	0.097006867	0.00818304	0.097006867	GDB1	GDB1	YPR184W	glycogen catabolism || 4-alpha-glucanotransferase activity* || YPR184W || 1083458	-5.57	0.00048	0.59	down	up	NA	0	3.94e-08	1.31	0.49	0.77	NA	up	no	ccore_ESR_up
83	YPR026W	355	3.66e-06	5.78e-05	0.046137793	0.009965767	5.901323025	0.19305937	0.003008379	0.04142477	0.007882511	0.04142477	ATH1	ATH1	YPR026W	response to stress* || alpha,alpha-trehalase activity || YPR026W || 1086786	-5.56	0.00049	0.65	down	up	NA	0	2.87e-09	1.17	0.51	0.811	NA	up	no	ccore_ESR_up
84	YKL142W	1776	0.016202139	0.051060457	0.01891611	0.007867518	6.10250637	0.077428897	0.002413018	0.025279418	0.007915883	0.025279418	MRP8	MRP8	YKL142W	protein biosynthesis || structural constituent of ribosome || YKL142W || 1083214	-5.54	5e-04	0.75	down	up	NA	0	1.19e-11	1.75	0.46	0.649	NA	NA	no	ccore_ESR_up
85	YMR169C	122	7.61e-10	3.52e-08	0.075925777	0.012340132	5.102862983	0.536381044	0.008807251	0.059320685	0.008919996	0.059320685	ALD3	ALD3	YMR169C	response to stress* || aldehyde dehydrogenase activity || YMR169C || 1084975	-5.53	5e-04	0.48	down	up	NA	0	2.73e-06	1.68	0.52	0.848	NA	up	no	ccore_ESR_up
86	YGR250C	3673	0.281567829	0.428934789	0.012098247	0.011235329	6.524562257	0.138870327	0.001580015	0.054895111	0.008146686	0.054895111	YGR250C	YGR250C	YGR250C	biological process unknown || RNA binding || YGR250C || 1084144	-5.45	0.00055	0.62	down	up	NA	0	1.07e-08	1.24	0.5	0.796	NA	NA	no	ccore_ESR_up
87	YLR080W	799	0.000425756	0.002982426	0.039525937	0.011217546	3.546610052	0.157640559	0.033783958	0.013324611	0.022512539	0.022512539	EMP46	EMP46	YLR080W	ER to Golgi transport || molecular function unknown || YLR080W || 1081837	-5.44	0.00055	0.63	down	up	NA	0	8.15e-09	1.47	0.49	0.765	NA	up	no	ccore_ESR_up
88	YMR173W	4163	0.439406499	0.590669173	0.007318101	0.009464744	7.823159255	0.128295394	0.000438848	0.03963891	0.009173472	0.03963891	DDR48	DDR48	YMR173W	DNA repair || ATPase activity* || YMR173W || 1082191	-5.38	0.00065	0.41	down	up	NA	4e-05	2.48e-05	2.23	0.54	0.887	NA	NA	no	ccore_ESR_up
89	YKR076W	421	1.13e-05	0.000149878	0.051439749	0.01171433	4.708815623	0.317925893	0.01104456	0.050348681	0.010592687	0.050348681	ECM4	ECM4	YKR076W	cell wall organization and biogenesis || molecular function unknown || YKR076W || 1081064	-5.37	0.00065	0.7	down	up	NA	0	1.75e-10	0.98	0.46	0.645	NA	up	no	ccore_ESR_up
90	YDR074W	1096	0.00207807	0.010612186	0.040430801	0.013131822	7.530773203	0.245413123	0.000623611	0.076526326	0.008977056	0.076526326	TPS2	TPS2	YDR074W	response to stress* || trehalose-phosphatase activity || YDR074W || 1086331	-5.35	0.00068	0.63	down	up	NA	0	9.26e-09	1.64	0.47	0.695	NA	up	no	ccore_ESR_up
91	YGL037C	675	0.000156422	0.001297025	0.058428576	0.015454652	6.481025384	0.459828572	0.002067888	0.104789388	0.008108973	0.104789388	PNC1	PNC1	YGL037C	chromatin silencing at telomere* || nicotinamidase activity || YGL037C || 1083267	-5.3	0.00077	0.6	down	up	NA	0	2.92e-08	1.51	0.47	0.68	NA	up	no	ccore_ESR_up
92	YOR289W	1109	0.002208117	0.011144122	0.032055106	0.010473089	4.593986236	0.127264376	0.011008125	0.038064043	0.011287526	0.038064043	YOR289W	YOR289W	YOR289W	biological process unknown || molecular function unknown || YOR289W || 1083609	-5.28	0.00081	0.7	down	up	NA	0	2.52e-10	1.87	0.46	0.635	NA	up	no	ccore_ESR_up
93	YMR136W	3932	0.36520963	0.519857147	-0.013563471	0.014979268	5.900951696	0.12975378	0.003066378	0.097318159	0.007882534	0.097318159	GAT2	GAT2	YMR136W	transcription || transcription factor activity || YMR136W || 1084881	-5.27	0.00082	0.43	down	up	NA	2e-05	1.37e-05	1.43	0.54	0.88	NA	NA	no	ccore_ESR_up
94	YGL180W	519	3.13e-05	0.000337072	0.023241665	0.005581416	5.820052782	0.135550958	0.003204616	0.010732551	0.007900535	0.010732551	ATG1	ATG1	YGL180W	autophagy || protein serine/threonine kinase activity || YGL180W || 1084429	-5.26	0.00083	0.45	down	up	NA	0	8.33e-06	1.22	0.54	0.889	NA	up	no	ccore_ESR_up
95	YJL155C	502	2.65e-05	0.000295024	0.028153151	0.006700608	5.130907712	0.080430331	0.006540686	0.013546265	0.008842416	0.013546265	FBP26	FBP26	YJL155C	glucose metabolism || fructose-2,6-bisphosphate 2-phosphatase activity* || YJL155C || 1085271	-5.21	0.00089	0.73	down	up	NA	0	3.17e-11	1.38	0.43	0.519	NA	up	no	ccore_ESR_up
96	YML042W	17	8e-21	2.63e-18	0.071864999	0.00767812	4.623556825	0.247582916	0.010542643	0.015832535	0.011100193	0.015832535	CAT2	CAT2	YML042W	carnitine metabolism || carnitine O-acetyltransferase activity || YML042W || 1082487	-5.17	0.001	0.11	down	up	NA	0.0688	0.0489	0.77	0.95	1	NA	up	no	ccore_ESR_up
97	YJL163C	480	2.22e-05	0.000258799	0.057494646	0.013554991	4.907380299	0.297759116	0.008389761	0.073812563	0.009604972	0.073812563	YJL163C	YJL163C	YJL163C	biological process unknown || molecular function unknown || YJL163C || 1081864	-5.13	0.00111	0.35	down	up	NA	0.00027	0.000162	1.7	0.61	0.966	NA	up	no	ccore_ESR_up
98	YLR258W	668	0.000145128	0.001215986	0.053739336	0.014144677	6.922817141	0.391914328	0.001229012	0.088281017	0.008442568	0.088281017	GSY2	GSY2	YLR258W	glycogen metabolism || glycogen (starch) synthase activity || YLR258W || 1084227	-5.12	0.00117	0.4	down	up	NA	5e-05	3.39e-05	1.54	0.56	0.916	NA	up	no	ccore_ESR_up
99	YIL097W	2749	0.09482256	0.193093984	0.015481681	0.009267751	4.490425894	0.066360016	0.012297111	0.026129701	0.011988061	0.026129701	FYV10	FYV10	YIL097W	negative regulation of gluconeogenesis || molecular function unknown || YIL097W || 1086244	-5.09	0.00125	0.65	down	up	NA	0	2.94e-09	1.48	0.45	0.585	NA	NA	no	ccore_ESR_up
100	YGR209C	156	1.03e-08	3.68e-07	0.033778467	0.005898641	6.805817852	0.118765925	0.001300303	0.014266146	0.008354039	0.014266146	TRX2	TRX2	YGR209C	ER to Golgi transport* || thiol-disulfide exchange intermediate activity || YGR209C || 1081141	-5.03	0.00142	0.55	down	up	NA	0	2.47e-07	1.75	0.5	0.784	NA	up	no	ccore_ESR_up
101	YGR127W	4804	0.679631184	0.791958735	0.002873921	0.006959213	5.252741165	0.027052735	0.005663689	0.016003664	0.008548183	0.016003664	YGR127W	YGR127W	YGR127W	biological process unknown || molecular function unknown || YGR127W || 1085966	-5.02	0.00142	0.49	down	up	NA	0	1.89e-06	1.48	0.49	0.762	NA	NA	no	ccore_ESR_up
102	YJL132W	236	1.87e-07	4.43e-06	0.039928108	0.007660948	5.058068195	0.122873537	0.007458981	0.018798358	0.009053237	0.018798358	YJL132W	YJL132W	YJL132W	biological process unknown || molecular function unknown || YJL132W || 1083821	-4.95	0.00158	0.67	down	up	NA	0	1.32e-09	1.48	0.44	0.535	NA	up	no	ccore_ESR_up
103	YDL124W	902	0.000765141	0.004747779	0.043596509	0.012955462	7.181556588	0.297675396	0.000907084	0.074184532	0.008674374	0.074184532	YDL124W	YDL124W	YDL124W	metabolism || alpha-keto amide reductase activity* || YDL124W || 1081402	-4.86	0.00173	0.3	down	up	NA	0.00067	0.000483	1.53	0.61	0.969	NA	up	no	ccore_ESR_up
104	YKL188C	1311	0.004198679	0.017925254	0.027221087	0.009508434	4.430576776	0.146863167	0.011557715	0.0288909	0.012423319	0.0288909	PXA2	PXA2	YKL188C	fatty acid transport || ATPase activity, coupled to transmembrane movement of substances || YKL188C || 1085745	-4.84	0.00181	0.4	down	up	NA	5e-05	3.11e-05	1.18	0.52	0.846	NA	up	no	ccore_ESR_up
105	YLR152C	2996	0.134626892	0.251468063	0.016908268	0.011301542	6.035530005	0.092943433	0.002567128	0.054575612	0.007898217	0.054575612	YLR152C	YLR152C	YLR152C	biological process unknown || molecular function unknown || YLR152C || 1086273	-4.84	0.00184	0.22	down	up	NA	0.00576	0.00389	0.63	0.71	0.996	NA	NA	no	ccore_ESR_up
106	YIR038C	1289	0.003951063	0.017156011	0.024652599	0.008553863	6.124665389	0.073513969	0.002267081	0.030467762	0.007921852	0.030467762	GTT1	GTT1	YIR038C	glutathione metabolism || glutathione transferase activity || YIR038C || 1086551	-4.7	0.00237	0.6	down	up	NA	0	2.47e-08	1.4	0.42	0.46	NA	up	TEL	ccore_ESR_up
107	YBR285W	1560	0.008926891	0.032028083	0.058838773	0.022501852	2.551558806	0.72230266	0.135611391	0.090916753	0.050801861	0.090916753	YBR285W	YBR285W	YBR285W	biological process unknown || molecular function unknown || YBR285W || 1081072	-4.69	0.0024	0.22	down	up	NA	0.00577	0.0039	0.97	0.71	0.995	NA	up	TEL	ccore_ESR_up
108	YER158C	1010	0.001446407	0.008015385	0.040037787	0.012569839	5.493311369	0.133624752	0.004605284	0.066082615	0.008131753	0.066082615	YER158C	YER158C	YER158C	biological process unknown || molecular function unknown || YER158C || 1086491	-4.68	0.00244	0.45	down	up	NA	0	7.46e-06	1.51	0.46	0.629	NA	up	no	ccore_ESR_up
109	YOL082W	1662	0.012001736	0.040417399	0.026394758	0.010507077	5.835339974	0.132508172	0.003251315	0.046139876	0.007894951	0.046139876	ATG19	ATG19	YOL082W	protein-vacuolar targeting || protein binding || YOL082W || 1085289	-4.66	0.00258	0.58	down	up	NA	0	6.7e-08	1.5	0.43	0.479	NA	up	no	ccore_ESR_up
110	YMR297W	742	0.000278209	0.002098564	0.020655517	0.005682729	8.731326429	0.035015848	0.00017842	0.014269306	0.009673234	0.014269306	PRC1	PRC1	YMR297W	vacuolar protein catabolism || carboxypeptidase C activity || YMR297W || 1082364	-4.51	0.00333	0.35	down	up	NA	0.00023	0.000144	0.99	0.45	0.579	NA	up	no	ccore_ESR_up
111	YBR269C	4506	0.568732823	0.70641648	0.004146882	0.00727627	5.172774549	0.031764072	0.005951536	0.017735089	0.00873406	0.017735089	FMP21	YBR269C	YBR269C	biological process unknown || molecular function unknown || YBR269C || 1080742	-4.49	0.00344	0.74	down	up	NA	0	1.69e-11	0.98	0.37	0.194	NA	NA	no	ccore_ESR_up
112	YKL150W	760	0.000311517	0.002292483	0.02317391	0.006427325	7.232175992	0.063470286	0.000706502	0.017775379	0.008721762	0.017775379	MCR1	MCR1	YKL150W	response to oxidative stress* || cytochrome-b5 reductase activity || YKL150W || 1084244	-4.48	0.0035	0.39	down	up	NA	1e-04	4.64e-05	0.55	0.51	0.822	NA	up	no	ccore_ESR_up
113	YER035W	2001	0.026304638	0.073576741	0.0314301	0.014146969	4.703251432	0.191859134	0.009746572	0.079792465	0.01062431	0.079792465	EDC2	EDC2	YER035W	deadenylylation-dependent decapping || RNA binding || YER035W || 1081578	-4.47	0.00355	0.37	down	up	NA	0.00014	7.29e-05	1.68	0.45	0.596	NA	NA	no	ccore_ESR_up
114	YJL164C	1617	0.010804669	0.03739872	0.0330684	0.012973324	5.426854536	0.225109609	0.005204378	0.070094437	0.008217416	0.070094437	TPK1	TPK1	YJL164C	protein amino acid phosphorylation* || protein serine/threonine kinase activity* || YJL164C || 1084692	-4.44	0.00377	0.23	NA	up	NA	0.0041	0.00274	1.36	0.66	0.986	NA	up	no	ccore_ESR_up
115	YBL075C	33	6.2e-17	1.05e-14	0.055114424	0.006591561	5.473020182	0.27339131	0.004971965	0.014466511	0.008155388	0.014466511	SSA3	SSA3	YBL075C	response to stress* || ATPase activity || YBL075C || 1081769	-4.43	0.00378	0.39	NA	up	NA	1e-04	5.25e-05	1.12	0.42	0.437	NA	up	no	ccore_ESR_up
116	YDR085C	859	0.000626833	0.004084267	0.03662012	0.010708483	4.669568827	0.158993801	0.010561949	0.040740904	0.010820229	0.040740904	AFR1	AFR1	YDR085C	signal transduction during conjugation with cellular fusion* || receptor signaling protein activity || YDR085C || 1083998	-4.4	0.00401	0.21	NA	up	NA	0.00699	0.00465	0.87	0.64	0.98	NA	up	no	ccore_ESR_up
117	YJL141C	2399	0.054915802	0.128121611	0.014728177	0.007672757	6.77903069	0.06519493	0.001272029	0.025066317	0.008336046	0.025066317	YAK1	YAK1	YJL141C	protein amino acid phosphorylation || protein kinase activity || YJL141C || 1085013	-4.4	0.00396	0.54	NA	up	NA	0	3.79e-07	1.29	0.42	0.426	NA	NA	no	ccore_ESR_up
118	YLR142W	4598	0.59943604	0.729674536	0.008251542	0.015710887	6.267419948	0.445417338	0.002540982	0.107889014	0.007960186	0.107889014	PUT1	PUT1	YLR142W	glutamate biosynthesis* || proline dehydrogenase activity || YLR142W || 1085581	-4.39	0.00412	0.06	NA	up	NA	0.206	0.162	1.7	1.25	1	NA	NA	no	ccore_ESR_up
119	YJL057C	1268	0.003712154	0.016385586	0.024080944	0.008299082	4.979684235	0.068826173	0.00750475	0.023309083	0.009318171	0.023309083	IKS1	YJL057C	YJL057C	biological process unknown || molecular function unknown || YJL057C || 1081733	-4.38	0.00421	0.72	NA	up	NA	0	6.18e-11	1.32	0.32	0.0604	NA	NA	no	ccore_ESR_up
120	YNL115C	1231	0.003289193	0.014955007	0.026700429	0.009083839	5.862773768	0.093280308	0.002927368	0.033989469	0.007887617	0.033989469	YNL115C	YNL115C	YNL115C	biological process unknown || molecular function unknown || YNL115C || 1084965	-4.36	0.00431	0.57	NA	up	NA	0	8.97e-08	1.05	0.41	0.384	NA	up	no	ccore_ESR_up
121	YGL006W	1091	0.002020758	0.010366804	0.024140382	0.007819597	7.293895887	0.127423691	0.000751404	0.026604709	0.008778938	0.026604709	PMC1	PMC1	YGL006W	calcium ion homeostasis* || calcium-transporting ATPase activity || YGL006W || 1082421	-4.3	0.00482	0.52	NA	up	NA	0	6.76e-07	1.04	0.46	0.629	NA	up	no	ccore_ESR_up
122	YOR220W	255	3.1e-07	6.81e-06	0.051678526	0.010099226	5.557998855	0.207504673	0.004532099	0.041099089	0.00806848	0.041099089	RCN2	YOR220W	YOR220W	biological process unknown || molecular function unknown || YOR220W || 1082834	-4.23	0.00541	0.42	NA	up	NA	3e-05	1.68e-05	1.63	0.43	0.479	NA	NA	no	ccore_ESR_up
123	YMR302C	2578	0.073269691	0.159114709	0.009474772	0.005289779	6.808125349	0.039568669	0.001118702	0.011400039	0.008355633	0.011400039	YME2	PRP12	YMR302C	rRNA processing* || exonuclease activity || YMR302C || 1081992	-4.16	0.00604	0.34	NA	up	NA	0.00031	0.000202	0.91	0.46	0.662	NA	NA	no	ccore_ESR_up
124	YFR053C	511	2.9e-05	0.000317489	0.110929854	0.026533112	6.451452369	1.679288129	0.003603671	0.31136113	0.008083914	0.31136113	HXK1	HXK1	YFR053C	glucose metabolism* || hexokinase activity || YFR053C || 1080697	-4.12	0.00666	0.09	NA	up	NA	0.101	0.0739	-1.25	0.99	1	NA	up	TEL	ccore_ESR_up
125	YMR181C	628	0.000101849	0.000907718	0.039906056	0.010268802	5.197493962	0.102545268	0.006208039	0.040968405	0.008673873	0.040968405	YMR181C	YMR181C	YMR181C	biological process unknown || molecular function unknown || YMR181C || 1084317	-4.12	0.00659	0.49	NA	up	NA	0	1.71e-06	1.22	0.39	0.322	NA	up	no	ccore_ESR_up
126	YDR059C	203	6.04e-08	1.67e-06	0.029116242	0.005374394	5.484960522	0.100153705	0.004467801	0.008454644	0.008141234	0.008454644	UBC5	UBC5	YDR059C	endocytosis* || ubiquitin conjugating enzyme activity || YDR059C || 1085399	-4.11	0.00685	0.41	NA	up	NA	5e-05	2.84e-05	0.68	0.43	0.501	NA	up	no	ccore_ESR_up
127	YGR161C	18	1.57e-20	4.87e-18	0.085797014	0.009236943	5.627994647	0.525526303	0.004137872	0.034033887	0.008015381	0.034033887	RTS3	RTS3	YGR161C	protein amino acid dephosphorylation || protein phosphatase type 2A activity || YGR161C || 1084945	-4.11	0.00685	0.17	NA	up	NA	0.0172	0.0113	1.45	0.64	0.981	NA	up	no	ccore_ESR_up
128	YOR052C	674	0.000155787	0.001293679	0.038845747	0.010272145	5.63323978	0.173910173	0.004187385	0.043019784	0.008011847	0.043019784	YOR052C	YOR052C	YOR052C	biological process unknown || molecular function unknown || YOR052C || 1082245	-4.1	0.00688	0.4	NA	up	NA	6e-05	3.87e-05	1.19	0.46	0.624	NA	up	no	ccore_ESR_up
129	YKL103C	1205	0.002995832	0.01391508	0.029553035	0.009956668	6.860111667	0.130155018	0.001176916	0.043175128	0.008393258	0.043175128	LAP4	LAP4	YKL103C	vacuolar protein catabolism || aminopeptidase I activity || YKL103C || 1082673	-4.05	0.00752	0.22	NA	up	NA	0.00578	0.0039	1.2	0.52	0.852	NA	up	no	ccore_ESR_up
130	YMR304W	4444	0.546219549	0.68778196	0.004426817	0.007336034	7.064346276	0.040975738	0.000884648	0.023192681	0.008565605	0.023192681	UBP15	UBP15	YMR304W	protein deubiquitination || ubiquitin-specific protease activity || YMR304W || 1085401	-4.03	0.00779	0.7	NA	up	NA	0	1.67e-10	1.1	0.35	0.119	NA	NA	no	ccore_ESR_up
131	YKL124W	804	0.000434541	0.003025033	0.018771555	0.005335609	5.45681236	0.039325015	0.004560811	0.004974392	0.008175791	0.008175791	SSH4	SSH4	YKL124W	biological process unknown || molecular function unknown || YKL124W || 1082918	-3.98	0.00847	0.68	NA	up	NA	0	6.65e-10	0.71	0.36	0.168	NA	up	no	ccore_ESR_up
132	YKL133C	2122	0.032750406	0.086363269	0.022315225	0.010451461	4.115432889	0.100892755	0.015521678	0.033348014	0.015086065	0.033348014	YKL133C	YKL133C	YKL133C	biological process unknown || molecular function unknown || YKL133C || 1083975	-3.93	0.0091	0.59	NA	up	NA	0	4.93e-08	0.91	0.36	0.178	NA	NA	no	ccore_ESR_up
133	YDL199C	364	4.13e-06	6.35e-05	0.037142838	0.008066359	5.228628903	0.105747082	0.005878574	0.023231325	0.008601642	0.023231325	YDL199C	YDL199C	YDL199C	biological process unknown || molecular function unknown || YDL199C || 1084574	-3.91	0.0094	0.49	NA	up	NA	0	2.3e-06	1.13	0.37	0.203	NA	up	no	ccore_ESR_up
134	YDR358W	1316	0.004252405	0.018071916	0.025115129	0.008785185	5.176072068	0.149108094	0.006076303	0.028452975	0.008725876	0.028452975	GGA1	GGA1	YDR358W	Golgi to vacuole transport || molecular function unknown || YDR358W || 1083012	-3.87	0.0099	0.58	NA	up	NA	0	7.02e-08	1.39	0.35	0.149	NA	up	no	ccore_ESR_up
135	YBR149W	546	4.16e-05	0.000426299	0.031160033	0.007602819	7.202263679	0.132603619	0.000857088	0.025003294	0.00869378	0.025003294	ARA1	ARA1	YBR149W	carbohydrate metabolism || aldo-keto reductase activity* || YBR149W || 1082998	-3.85	0.0102	0.53	NA	up	NA	0	4.92e-07	0.99	0.37	0.201	NA	up	no	ccore_ESR_up
136	YML131W	1551	0.008658996	0.031247195	0.026918755	0.010253858	5.991077416	0.143428232	0.002818443	0.044220787	0.007888781	0.044220787	YML131W	YML131W	YML131W	biological process unknown || molecular function unknown || YML131W || 1083824	-3.85	0.0103	0.2	NA	up	NA	0.00935	0.00617	0.54	0.6	0.958	NA	up	TEL	ccore_ESR_up
137	YNL274C	1595	0.010011868	0.035132554	0.032665729	0.012683656	5.717383407	0.158439413	0.003457318	0.068516495	0.00795941	0.068516495	GOR1	NA	YNL274C	metabolism || oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor || YNL274C || 1081637	-3.84	0.0105	0.23	NA	up	NA	0.00433	0.0029	0.93	0.56	0.918	NA	down	no	ccore_ESR_up
138	YKR058W	2630	0.078034316	0.166067706	0.018266494	0.010365691	4.962204922	0.085770296	0.007433839	0.040637047	0.009383481	0.040637047	GLG1	GLG1	YKR058W	glycogen biosynthesis || glycogenin glucosyltransferase activity || YKR058W || 1081979	-3.81	0.0109	0.42	NA	up	NA	3e-05	1.66e-05	0.65	0.4	0.358	NA	NA	no	ccore_ESR_up
139	YPL154C	489	2.43e-05	0.000277709	0.034763072	0.008234673	8.518489804	0.116876386	0.000223073	0.030114326	0.009571537	0.030114326	PEP4	PEP4	YPL154C	sporulation* || endopeptidase activity* || YPL154C || 1081281	-3.76	0.0117	0.34	NA	up	NA	0.00029	0.000172	0.71	0.44	0.565	NA	up	no	ccore_ESR_up
140	YGR194C	3220	0.17322301	0.301105001	0.014618788	0.010733952	5.287861573	0.108667848	0.005468593	0.046078589	0.008473744	0.046078589	XKS1	XKS1	YGR194C	xylulose catabolism || xylulokinase activity || YGR194C || 1086209	-3.72	0.0125	0.63	NA	up	NA	0	9.2e-09	0.51	0.33	0.0729	NA	NA	no	ccore_ESR_up
141	YNL015W	1302	0.004153287	0.017854029	0.021871129	0.007630497	5.050876047	0.11289388	0.007928143	0.018120869	0.009075782	0.018120869	PBI2	PBI2	YNL015W	vacuole fusion, non-autophagic* || endopeptidase inhibitor activity || YNL015W || 1084334	-3.72	0.0126	0.18	NA	up	NA	0.0141	0.00911	0.63	0.59	0.954	NA	up	no	ccore_ESR_up
142	YNL305C	538	3.71e-05	0.000385672	0.039695115	0.009622802	5.775064056	0.121309522	0.003666436	0.037761064	0.007923915	0.037761064	YNL305C	YNL305C	YNL305C	biological process unknown || molecular function unknown || YNL305C || 1085158	-3.66	0.0137	0.42	NA	up	NA	3e-05	1.75e-05	0.77	0.36	0.159	NA	up	no	ccore_ESR_up
143	YHL021C	155	1.01e-08	3.65e-07	0.076813556	0.013408061	6.500796267	0.627021677	0.002005517	0.07842439	0.008126029	0.07842439	AIM17	YHL021C	YHL021C	biological process unknown || molecular function unknown || YHL021C || 1082690	-3.65	0.014	0.29	NA	up	NA	0.00107	0.000747	0.86	0.44	0.539	NA	NA	no	ccore_ESR_up
144	YGL104C	1440	0.006366557	0.02474557	0.040811878	0.014958831	5.147821615	0.204221231	0.005999097	0.09411171	0.008797615	0.09411171	VPS73	VPS73	YGL104C	protein-vacuolar targeting || molecular function unknown || YGL104C || 1081184	-3.61	0.0148	0.32	NA	up	NA	0.00039	0.000286	0.62	0.46	0.641	NA	up	no	ccore_ESR_up
145	YPL054W	4409	0.53089151	0.673786798	0.007189738	0.01147337	4.377515852	0.687950109	0.018270462	0.04062307	0.012826903	0.04062307	LEE1	LEE1	YPL054W	biological process unknown || molecular function unknown || YPL054W || 1082176	-3.53	0.017	0.18	NA	up	NA	0.015	0.00984	1.27	0.61	0.966	NA	NA	no	ccore_ESR_up
146	YOL151W	4531	0.580287888	0.716811147	-0.005866839	0.010609798	6.632488171	0.074517233	0.001294703	0.049066941	0.008237764	0.049066941	GRE2	GRE2	YOL151W	response to stress || oxidoreductase activity* || YOL151W || 1084176	-3.52	0.0171	0.15	NA	up	NA	0.0309	0.0206	1.45	0.64	0.982	NA	NA	no	ccore_ESR_up
147	YGL208W	3269	0.182959921	0.313253802	0.01009236	0.007578574	4.712483552	0.037872558	0.00963673	0.016058978	0.010571956	0.016058978	SIP2	SIP2	YGL208W	protein amino acid phosphorylation* || AMP-activated protein kinase activity || YGL208W || 1081268	-3.47	0.0185	0.17	NA	up	NA	0.0205	0.0137	0.43	0.55	0.897	NA	NA	no	ccore_ESR_up
148	YLR290C	3873	0.345058437	0.498526606	0.006517061	0.006902075	4.652322965	0.028288252	0.010389513	0.008656706	0.010923506	0.010923506	YLR290C	YLR290C	YLR290C	biological process unknown || molecular function unknown || YLR290C || 1080985	-3.45	0.0192	0.46	NA	up	NA	0	6.15e-06	1.26	0.37	0.227	NA	NA	no	ccore_ESR_up
149	YJL103C	395	6.92e-06	9.81e-05	0.037072069	0.00824533	4.513150681	0.104956243	0.01218133	0.018234643	0.011828529	0.018234643	GSM1	YJL103C	YJL103C	oxidative phosphorylation || molecular function unknown || YJL103C || 1086851	-3.44	0.0192	0.3	NA	up	NA	7e-04	0.000491	0.45	0.44	0.561	NA	NA	no	ccore_ESR_up
150	YKL067W	1141	0.002475711	0.012136425	0.019456578	0.006429176	6.268508453	0.071610609	0.002226162	0.016266363	0.007960664	0.016266363	YNK1	YNK1	YKL067W	purine nucleotide biosynthesis* || nucleoside diphosphate kinase activity || YKL067W || 1080773	-3.44	0.0192	0.33	NA	up	NA	0.00035	0.000249	0.18	0.41	0.414	NA	up	no	ccore_ESR_up
151	YLL019C	873	0.00066905	0.004289431	0.018560217	0.005455746	6.788883248	0.068958901	0.001227776	0.012088842	0.008342553	0.012088842	KNS1	KNS1	YLL019C	protein amino acid phosphorylation || protein serine/threonine kinase activity* || YLL019C || 1080652	-3.42	0.0201	0.32	NA	up	NA	0.00042	0.000306	0.68	0.41	0.388	NA	up	no	ccore_ESR_up
152	YBR126C	1078	0.00195229	0.010136301	0.035635925	0.011505125	7.873570931	0.172400537	0.000405701	0.058814284	0.009205622	0.058814284	TPS1	TPS1	YBR126C	response to stress* || alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity || YBR126C || 1085765	-3.41	0.0202	0.36	NA	up	NA	0.00019	0.000123	1.09	0.39	0.3	NA	up	no	ccore_ESR_up
